0.778	-2.523
1.000	-1.532
1.230	-2.537
1.633	-1.900
1.146	-1.759
0.954	-1.634
0.663	-2.293
0.844	-1.805
0.954	-2.310
0.903	-1.294
1.845	-0.645
2.158	-0.956
1.415	-1.132
0.778	-1.489
2.603	0.204
1.398	-0.934
1.079	-0.762
3.146	0.727
1.431	-1.122
0.431	-2.160
1.114	-2.097
0.519	-1.599
0.763	-1.537
0.672	-1.958
0.968	-1.951
1.033	-1.474
0.362	-2.076
1.663	-0.586
1.146	-2.470
0.924	-1.629
1.176	-1.373
1.415	-1.844
1.613	-2.115
1.004	-1.079
1.114	-1.678
1.964	-0.731
2.528	0.634
-0.523	-1.851
