#Title: W40 region in the Gould Belt: An embedded cluster and 
#       H II region at the junction of filaments 
#Authors: Mallick K.K., Kumar M.S.N., Ojha D.K., Bachiller R., 
#         Samal M.R., Pirogov L. 
#Table: YSOs identified in the FoV
#================================================================================
#Byte-by-byte Description of file: apj486511t2_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label   Explanations
#--------------------------------------------------------------------------------
#   1- 10 F10.6  deg     RAdeg   Right Ascension in decimal degrees (J2000)  
#  12- 20 F9.6   deg     DEdeg   Declination in decimal degrees (J2000)  
#  22- 27 F6.3   mag     Jmag    ? UKIRT J band magnitude in MKO system
#  29- 33 F5.3   mag   e_Jmag    ? Uncertainty in Jmag  
#  35- 40 F6.3   mag     Hmag    ? UKIRT H band magnitude in MKO system
#  42- 46 F5.3   mag   e_Hmag    ? Uncertainty in Hmag  
#  48- 53 F6.3   mag     Kmag    ? UKIRT K band magnitude in MKO system
#  55- 59 F5.3   mag   e_Kmag    ? Uncertainty in Kmag  
#  61- 66 F6.3   mag     3.6mag  ? Spitzer/IRAC 3.6 micron band magnitude
#  68- 72 F5.3   mag   e_3.6mag  ? Uncertainty in 3.6mag  
#  74- 79 F6.3   mag     4.5mag  ? Spitzer/IRAC 4.5 micron band magnitude
#  81- 85 F5.3   mag   e_4.5mag  ? Uncertainty in 4.5mag  
#  87- 92 F6.3   mag     5.8mag  ? Spitzer/IRAC 5.8 micron band magnitude
#  94- 98 F5.3   mag   e_5.8mag  ? Uncertainty in 5.8mag  
# 100-105 F6.3   mag     8.0mag  ? Spitzer/IRAC 8.0 micron band magnitude
# 107-111 F5.3   mag   e_8.0mag  ? Uncertainty in 8.0mag  
# 113-118 A6     ---     Class   YSO classification
#--------------------------------------------------------------------------------
277.635620 -2.305891 14.637 0.038 11.474 0.025  9.499 0.025  8.417 0.002  8.249 0.002  7.810 0.004  7.860 0.004 Class2 
277.638031 -2.118266                                        11.351 0.006 10.719 0.006 10.156 0.016  9.422 0.016 Class2 
277.638184 -2.349572 14.582 0.048 11.551 0.025  9.273 0.020  7.709 0.001  6.973 0.001  6.402 0.002  6.179 0.001 Class2 
277.638580 -2.190570                                        10.309 0.004  9.623 0.003  8.998 0.009  8.210 0.004 Class2 
277.641449 -1.932326              14.189 0.002 12.462 0.001                                                     Class2 
277.644897 -1.866449              15.230 0.003 11.973 0.001 10.287 0.003  9.910 0.003  9.462 0.008  9.479 0.010 Class2 
277.646271 -2.148982                                        12.635 0.009 12.044 0.012 11.461 0.034 10.541 0.024 Class2 
277.646515 -2.169934 15.493 0.075 13.693 0.029 12.507 0.029 11.693 0.006 11.475 0.008 11.264 0.030 11.553 0.051 Class2 
277.648254 -2.158896 19.950 0.056 17.181 0.012 15.591 0.007 14.515 0.041 14.055 0.064                           Class2 
277.649017 -2.100437              17.028 0.009 14.867 0.004                                                     Class2 
277.649658 -2.113714 14.555 0.002 12.667 0.001 11.488 0.025 10.344 0.004  9.920 0.004  9.488 0.011  9.115 0.015 Class2 
277.649994 -1.874932              16.131 0.005 11.665 0.028  9.274 0.002  8.743 0.002  8.141 0.004  8.079 0.004 Class2 
277.650116 -2.288272              14.246 0.002 12.422 0.001 11.391 0.005 11.221 0.007 10.921 0.021 11.116 0.036 Class2 
277.650238 -1.961528              17.046 0.010 13.081 0.001 11.197 0.005 10.654 0.005 10.193 0.014 10.223 0.022 Class2 
277.654053 -1.970675              15.639 0.004 12.613 0.001 11.166 0.005 10.794 0.006 10.389 0.014 10.508 0.035 Class2 
277.655060 -2.113864 19.853 0.062 17.069 0.009 15.596 0.007 15.154 0.076 14.069 0.072                           Class1 
277.655182 -2.056129 18.852 0.035 16.325 0.007 14.899 0.005 14.307 0.026 13.788 0.057                           Class2 
277.655579 -2.288493              14.404 0.002 12.801 0.001 11.918 0.007 11.748 0.010 11.558 0.034 11.678 0.067 Class2 
277.656311 -2.148296 19.105 0.035 15.816 0.005 13.550 0.002 11.156 0.005 10.112 0.005  9.287 0.009  8.635 0.009 Class1 
277.656738 -2.144545                                         8.571 0.002  7.466 0.001  6.632 0.002  5.965 0.002 Class1 
277.656921 -2.238697 18.595 0.025 15.852 0.004 14.042 0.002 12.011 0.008 11.336 0.007 10.611 0.023 10.334 0.024 Class2 
277.660004 -1.929231              15.465 0.003 12.715 0.001 11.303 0.005 11.079 0.007 10.705 0.020 10.719 0.031 Class2 
277.660583 -1.951643              15.979 0.005 11.832 0.001  9.933 0.003  9.299 0.003  8.857 0.006  8.882 0.007 Class2 
277.661285 -2.087950 19.655 0.056 13.752 0.001 10.489 0.023  8.749 0.002  8.206 0.002  7.709 0.004  7.675 0.004 Class2 
277.663605 -2.141792              17.133 0.011 15.228 0.006 14.287 0.038 13.718 0.058                           Class2 
277.664093 -2.145120 18.457 0.019 15.504 0.003 13.695 0.002 12.312 0.008 11.857 0.012 11.810 0.058 10.994 0.041 Class2 
277.665222 -2.013394 18.134 0.018 16.291 0.006 15.190 0.006 14.767 0.055 14.255 0.056                           Class2 
277.668182 -2.136629 16.019 0.004 12.813 0.001 11.111 0.026  9.957 0.003  9.741 0.003  9.412 0.011  9.228 0.011 Class2 
277.670532 -2.336996 17.627 0.011 15.619 0.004 14.483 0.003 14.048 0.033 13.533 0.039                           Class2 
277.670868 -2.154068 19.243 0.044 16.206 0.006 14.396 0.003 12.988 0.013 12.528 0.017                           Class2 
277.671570 -1.779186 17.314 0.011 15.513 0.005 14.612 0.004 14.292 0.039 13.934 0.052                           Class2 
277.672211 -1.858098              16.632 0.009 14.100 0.002 13.022 0.012 12.581 0.015                           Class2 
277.672485 -2.279560 13.628 0.001 10.918 0.025  9.274 0.020  8.583 0.002  8.370 0.002  8.024 0.004  7.869 0.004 Class2 
277.672821 -1.978806              17.245 0.011 13.582 0.002 11.857 0.006 11.380 0.007 10.970 0.022 11.049 0.038 Class2 
277.674774 -1.780729 16.388 0.006 15.184 0.003 14.536 0.004 14.246 0.027 13.860 0.051                           Class2 
277.674866 -2.064630 16.647 0.007 14.039 0.002 12.436 0.001 11.171 0.005 10.663 0.006 10.094 0.018  9.461 0.029 Class2 
277.675903 -2.031329 18.123 0.019 15.916 0.005 14.747 0.005 14.411 0.051 13.871 0.061                           Class2 
277.677246 -1.959954              18.002 0.021 13.942 0.002 12.137 0.007 11.384 0.008 11.016 0.021 11.282 0.036 Class2 
277.677612 -1.964280              18.234 0.025 14.127 0.003 12.112 0.008 11.491 0.008 11.158 0.023 11.182 0.043 Class2 
277.677704 -1.972418              17.062 0.011 13.873 0.002 12.351 0.008 11.949 0.010 11.590 0.032 11.589 0.047 Class2 
277.679352 -2.107098 18.412 0.019 15.257 0.003 13.351 0.002 12.021 0.007 11.461 0.009 11.091 0.030 10.372 0.034 Class2 
277.680511 -2.119599 19.873 0.064 17.049 0.010 15.618 0.007 14.985 0.065 14.248 0.071                           Class2 
277.680786 -1.986540              17.006 0.010 15.049 0.006 14.211 0.031 13.935 0.045                           Class2 
277.681030 -2.161332 19.300 0.040 16.515 0.007 14.755 0.004 13.002 0.014 12.511 0.017                           Class2 
277.681946 -2.035658 17.870 0.016 15.800 0.005 14.737 0.005 14.362 0.043 13.882 0.062                           Class2 
277.682556 -2.238346 16.240 0.005 13.955 0.001 12.436 0.001 10.900 0.004 10.340 0.004 10.075 0.014  9.889 0.016 Class2 
277.683929 -2.159708 19.446 0.047 16.819 0.010 15.336 0.006 14.268 0.051 13.838 0.062                           Class2 
277.683960 -2.427484              17.550 0.021 15.703 0.009 14.663 0.044 14.068 0.053                           Class2 
277.684814 -2.155133 16.354 0.005 14.377 0.002 13.085 0.001 11.968 0.009 11.472 0.010 11.114 0.043 10.441 0.045 Class2 
277.684814 -2.087374              17.028 0.009 15.045 0.005 13.943 0.034 13.720 0.056                           Class2 
277.684937 -2.218421              17.024 0.012 15.157 0.005                                                     Class2 
277.688080 -1.935771              16.982 0.011 15.409 0.007                                                     Class2 
277.691559 -2.086012 18.709 0.024 14.989 0.002 12.942 0.001 11.844 0.007 11.749 0.011 11.223 0.058 11.046 0.120 Class2 
277.692108 -2.126899              17.200 0.012 15.560 0.009 14.665 0.080 14.029 0.080                           Class2 
277.694244 -2.042297 18.227 0.021 16.253 0.007 15.254 0.008 14.461 0.054 14.105 0.070                           Class2 
277.694336 -2.176061 15.212 0.003 12.260 0.001 10.563 0.025  9.605 0.003  9.434 0.003  8.977 0.009  8.915 0.020 Class2 
277.694366 -2.333618 19.143 0.036 16.879 0.012 15.616 0.009 14.471 0.058 14.130 0.079                           Class2 
277.694946 -1.894299              16.763 0.008 14.808 0.005 13.627 0.024 13.233 0.032                           Class2 
277.695435 -1.947644              17.472 0.016 15.217 0.007 13.102 0.016 11.984 0.016 11.322 0.032 10.517 0.036 Class1 
277.695618 -2.436957 13.331 0.001 11.581 0.024 10.287 0.021  8.958 0.002  8.470 0.002  8.106 0.006  7.444 0.003 Class2 
277.696259 -1.924024              16.744 0.008 14.562 0.004 13.495 0.018 13.250 0.030                           Class2 
277.697113 -1.919165              16.257 0.006 14.138 0.003 13.039 0.012 12.819 0.020                           Class2 
277.697327 -2.054977 16.954 0.008 15.287 0.003 14.378 0.004 14.065 0.033 13.692 0.047                           Class2 
277.701111 -2.163462 12.144 0.001 11.038 0.025 10.372 0.023 10.010 0.003  9.873 0.004  9.590 0.014  9.082 0.019 Class2 
277.702209 -2.403694 13.166 0.025 10.227 0.025  8.140 0.027  6.591 0.001  6.387 0.001  6.000 0.002  5.808 0.001 Class2 
277.703064 -1.900491              14.979 0.002 11.882 0.001 10.420 0.003 10.047 0.004  9.696 0.011  9.679 0.011 Class2 
277.703094 -1.933856                                        11.131 0.005  9.773 0.003  8.743 0.006  7.860 0.005 Class1 
277.703491 -2.120451 17.693 0.011 15.485 0.003 13.777 0.002 12.091 0.008 11.280 0.008 10.568 0.020  9.851 0.023 Class2 
277.704010 -2.278632 13.236 0.001 10.482 0.025  8.715 0.018  7.853 0.001  7.753 0.002  7.261 0.003  7.079 0.003 Class2 
277.704742 -2.110125              16.350 0.006 13.782 0.002 12.397 0.009 12.045 0.014 11.775 0.076 11.312 0.066 Class2 
277.704803 -1.883215              16.878 0.009 14.407 0.003 13.296 0.015 12.921 0.020                           Class2 
277.705505 -1.941802              18.124 0.026 14.373 0.003 12.527 0.009 12.048 0.011 11.631 0.045 11.687 0.086 Class2 
277.706635 -2.188243 16.254 0.005 14.686 0.002 13.729 0.002 12.925 0.015 12.611 0.020 11.881 0.061 11.562 0.052 Class2 
277.708862 -2.232432 18.916 0.030 16.781 0.009 15.580 0.007 15.103 0.072 14.513 0.074                           Class2 
277.709167 -1.930048                                        12.860 0.013 12.329 0.015 11.848 0.046 11.577 0.085 Class2 
277.709595 -1.897614              13.326 0.001  8.857 0.020  6.577 0.001  5.961 0.001  5.378 0.001  5.283 0.001 Class2 
277.709686 -1.882784              17.003 0.011 15.170 0.006 14.351 0.045 13.775 0.045                           Class2 
277.710693 -2.371565 19.796 0.060 17.032 0.013 15.539 0.007 14.864 0.075 14.126 0.051                           Class2 
277.711945 -2.153645 17.215 0.010 16.300 0.006 15.495 0.007                                                     Class2 
277.712280 -1.881597              16.955 0.009 15.102 0.005 14.114 0.028 13.860 0.041                           Class2 
277.713165 -2.278855              15.479 0.004 13.929 0.002                                                     Class2 
277.714844 -2.116144              16.881 0.010 15.021 0.005                                                     Class2 
277.715729 -2.207293 18.963 0.036 16.443 0.007 15.018 0.005 14.291 0.032 13.789 0.053                           Class2 
277.716614 -2.295659 17.741 0.013 15.632 0.004 14.435 0.003 13.835 0.024 13.411 0.039                           Class2 
277.717072 -2.119962 16.183 0.005 13.709 0.001 12.165 0.001 10.932 0.005 10.512 0.005 10.197 0.020  9.877 0.043 Class2 
277.717987 -1.948193              16.991 0.010 15.115 0.005 14.466 0.037 14.162 0.064                           Class2 
277.718903 -1.909545              17.592 0.015 14.123 0.003 12.458 0.009 11.859 0.011 11.442 0.036 11.533 0.082 Class2 
277.719543 -1.876587              16.896 0.009 14.727 0.004                                                     Class2 
277.719574 -2.334890 19.164 0.043 17.003 0.013 15.845 0.010 14.989 0.062 14.173 0.074                           Class1 
277.720184 -1.829333 17.563 0.014 15.858 0.006 15.009 0.005 14.557 0.031 14.197 0.059                           Class2 
277.721497 -1.775469 17.225 0.011 15.636 0.006 14.735 0.005 14.189 0.053 13.813 0.065                           Class2 
277.723511 -1.913900                                        12.840 0.010 11.959 0.011 11.485 0.035 11.364 0.053 Class2 
277.724182 -2.023473              16.972 0.012 15.390 0.009                                                     Class2 
277.725433 -1.885333              16.783 0.007 14.096 0.003 12.793 0.014 12.595 0.024                           Class2 
277.725525 -2.150688 15.767 0.004 14.953 0.003 14.331 0.003 13.552 0.026 13.447 0.051                           Class2 
277.726990 -1.869922              16.733 0.007 13.906 0.002                                                     Class2 
277.727844 -1.810146              16.913 0.013 15.340 0.008                                                     Class2 
277.727875 -2.365597 18.099 0.018 16.222 0.007 15.158 0.006 14.472 0.037 13.933 0.054                           Class2 
277.728058 -2.029118 18.819 0.030 16.344 0.008 14.949 0.005 14.025 0.038 13.559 0.054                           Class2 
277.728363 -2.024264 18.134 0.017 15.743 0.004 14.416 0.003 13.850 0.044 13.372 0.048                           Class2 
277.729004 -2.100098 18.877 0.031 16.493 0.008 15.124 0.006 14.461 0.066 13.811 0.061                           Class2 
277.729279 -2.418045              14.533 0.002 12.872 0.001 11.928 0.007 11.775 0.009 10.942 0.029 11.648 0.050 Class2 
277.729828 -2.213021 19.365 0.053 16.751 0.010 15.408 0.006 14.451 0.043 14.012 0.072                           Class2 
277.730377 -2.108031              17.020 0.011 15.455 0.006                                                     Class2 
277.730988 -2.057794 14.722 0.002 12.856 0.001 10.883 0.033  9.386 0.002  8.676 0.002  7.904 0.005  7.293 0.012 Class2 
277.732697 -1.995689 18.820 0.034 16.189 0.006 14.774 0.005 13.936 0.046 13.447 0.045                           Class2 
277.734039 -2.246428              16.612 0.008 14.356 0.003 13.105 0.015 12.762 0.019                           Class2 
277.736084 -2.341099 18.757 0.030 16.453 0.008 15.206 0.006 14.694 0.056 14.170 0.072                           Class2 
277.736725 -2.282550 19.878 0.069 16.669 0.008 14.915 0.004 13.968 0.028 13.438 0.029                           Class2 
277.737030 -1.858142              16.829 0.011 15.120 0.006                                                     Class2 
277.737274 -2.116335 18.121 0.016 15.942 0.005 14.650 0.003 13.928 0.037 13.502 0.036                           Class2 
277.738617 -2.149464              16.408 0.007 14.643 0.004                                                     Class2 
277.739197 -1.828154 18.266 0.024 16.395 0.009 15.438 0.010 15.000 0.055 14.419 0.064                           Class2 
277.740082 -2.260221              17.021 0.011 15.195 0.005                                                     Class2 
277.740387 -2.278740 17.256 0.009 14.669 0.002 13.216 0.001 12.407 0.009 12.198 0.013 11.859 0.061 11.675 0.069 Class2 
277.740845 -2.182253              17.385 0.014 15.771 0.008 14.859 0.073 13.967 0.072                           Class2 
277.741150 -1.857285              16.935 0.011 15.151 0.005                                                     Class2 
277.741760 -1.854807              16.762 0.009 14.780 0.004                                                     Class2 
277.742249 -2.134076 14.569 0.002 12.820 0.001 11.784 0.001 11.107 0.005 10.678 0.005 10.222 0.022  9.290 0.027 Class2 
277.742767 -1.781755 16.235 0.005 14.890 0.003 14.226 0.003 13.907 0.023 13.562 0.038                           Class2 
